,laplacian
131,0.02067565379885264
132,-0.3167979237207699
133,0.3811296650354625
134,0.6280790960287322
135,0.7418110280570014
136,-0.19486524138750175
137,-0.0332417527008794
138,1.1047840618773652
139,-0.15258551177268848
140,-0.29788550895934995
141,-1.0800455125487178
142,-0.1538324795464186
143,-1.1877986554226039
144,0.05569373921098954
145,1.0441728211227594
146,-0.15724391108420988
147,0.2971609794584004
148,-0.9132200845190368
149,-0.8256097094926949
150,-0.02580004786646253
151,-0.4323740595393433
152,-0.6306324816385104
153,-0.3880913657396401
154,0.6400651456092424
155,-0.4347976891027314
156,0.32790520302470466
157,-0.4686138910319306
158,0.3983929480075359
159,-0.2983195010071356
160,0.02175706090167716
161,0.2608321825128557
162,0.2591763478788702
163,-0.8149987215304431
164,0.37238665715443603
165,1.1645442075567023
166,-0.1040618049997822
167,1.0820517446263596
168,0.010482972528499812
169,0.8831796071964422
170,0.3428484705927805
171,-0.17387357552416832
172,-0.6225965295789505
173,0.2003864822242089
174,0.2197253572528095
175,1.301630977396752
176,-0.7225879110442439
177,-0.7429066365896051
178,-0.026423053173551703
179,0.8981932041718479
180,-0.4841249297564471
181,0.004170307416200012
182,-0.7872506584377961
183,0.5100075850394252
184,0.5847610365577635
185,0.1546338847649972
186,-0.7338352243928978
187,0.7661112911290919
188,-0.4969461379939286
189,-0.2489598723083408
190,0.5012831965122682
191,0.4552054083764591
192,0.09793092277209453
193,-0.7242127189968628
194,-0.44211781237099457
195,-0.5652555205187655
196,-0.22159411444078173
197,-0.1927934895802353
198,-0.03601239949087014
199,0.4829638971657092
200,0.08765826588858938
201,0.05246114149224515
202,0.01830444195704234
203,-0.3727088388198592
204,-0.361322774346231
205,-0.2681237339443341
206,-0.17523728918187165
207,-0.0685588432225908
208,-0.11423518845835942
209,0.6941558181460462
210,0.04505101212781607
211,-0.2481696852998565
212,0.1459562490427283
213,0.2902510257342045
214,-0.3336861748565848
215,0.15176920342904893
216,0.14066722114858193
217,-0.3381279943097107
218,0.16665588151790986
219,-0.8938160585584982
220,0.3900038774295583
221,-0.13419057855063293
222,0.3453294243994839
223,0.4711548697821135
224,0.036921296132313014
225,-0.3608407527146063
226,-0.4085821567127157
227,-0.8305219290894194
228,0.08555993393016625
229,-0.05556470433971614
230,-0.009463180857265094
231,0.5543237580274708
232,0.21303447438388076
233,0.3082877344142803
234,-0.3232593857117644
235,-0.026916243114627647
236,0.4155716746033016
237,-0.672784834712528
238,-0.051585228296471934
239,-0.07783610544711315
240,-0.5846886253734185
241,0.5387608155036266
242,-0.6678903383710677
243,0.3674425721869533
244,-0.4073688170025412
245,-0.2882552693863495
246,0.3954426849843428
247,-0.04398998814363063
248,0.7465497605455722
249,-0.9122033691433282
250,0.9695576722252544
251,-0.3099828048265809
252,0.6321057413731792
253,-0.2729903596092865
254,0.4777851608095141
255,0.9964710612390804
256,-0.35025948192345946
257,-0.11565937691183187
258,-0.4936051870237928
259,-0.8879562327685623
260,0.661782257009949
261,0.5769117171429811
262,-0.2255926356900433
263,0.17087605232039196
264,0.5044952646380527
265,0.008040059352876425
266,0.17886502990507144
267,0.3323258219096997
268,0.6225409218071173
269,-0.6007956731040032
270,0.4682626925540882
271,-0.03468078876443705
272,0.11974149870813232
273,1.3741485582532222
274,-0.2066985567061133
275,-0.3125700602846416
276,0.7456638881061877
277,0.07256191442652728
278,-0.05352134632252181
279,-0.4096898726973194
280,0.3825956942162798
281,0.2334844216930191
282,-0.36884803257049387
283,0.9972031264041636
284,0.2396230681176809
285,-0.3034445580128695
286,-0.4790077820028225
287,-0.454728982838192
288,-0.3420521165691257
289,-0.13415022280256686
290,-0.05065217273348505
291,-0.7328463250430808
292,-0.7812007595729213
293,-0.2425955790982133
294,1.5806599060078559
295,-0.2295780919079103
296,0.6422748854246674
297,-0.27547827533656954
298,-0.5756271932066049
299,0.299177093583457
300,-0.4257311781552141
301,-0.14319822747393274
302,-0.4441259868840364
303,0.208807562075648
304,0.0201263656678715
305,0.3476232031747697
306,0.2007530934722671
307,-0.4299470289432764
308,0.5171256090150842
309,-0.2325120564942848
310,-0.255678504727442
311,-0.1280303319641078
312,-0.4642790491420282
313,-0.04696727972019585
314,-0.7763037871668248
315,-0.4576223089137401
316,1.1999295006665578
317,-0.06498764529968662
318,-0.3766312204424439
319,-0.4424046249829756
320,-0.8695207717719702
321,-0.3266414918830249
322,-0.4981169914652484
323,0.5621017945538888
324,0.4126320678535671
325,-0.4057697584376583
326,0.7801307588870021
327,0.4376845082631728
328,0.6539596140083337
329,-0.684381757041942
330,-0.35304973039693793
331,-0.2858958077654292
332,0.2501131913996866
333,-0.4649417660251632
334,-0.0712298840120721
335,-9.127260765243173e-05
336,0.2871993083026788
337,-0.07669858453208163
338,-0.12792933579363666
339,0.0051334028882018615
340,-0.5196182432814913
341,0.37669998538125415
342,0.5196443303121965
343,2.3510450607870403
344,-0.08295216679572158
345,-0.30843289809404323
346,-0.34869840721697265
347,1.4851487599705746
348,-0.06958086650077783
349,-0.20721439375182749
350,-0.03219883012683794
351,-0.0009749755441084557
352,0.3004415982143631
353,-0.3585823265458641
354,-0.3094799273847039
355,0.3927739322980273
356,0.05046039355438591
357,-0.20430410660390835
358,0.2383064948032723
359,-0.39504391843905545
360,0.3577852634765485
361,-0.5101137677047021
362,1.9083272080521831
363,-0.14040755753389242
364,-0.08022333887436359
365,-0.4877897759238048
366,1.92253604842622
367,-0.2816524696832236
368,-0.2781970166368136
369,-0.3889898316859344
370,-0.3367813432269602
371,0.4047502369401192
372,-0.22527983633176984
373,-0.5236365816428337
374,-0.7068885710550179
375,0.15835752119384927
376,-0.4077301053698292
377,0.2292474709510164
378,0.26872961996018285
379,-0.04008766936518525
380,-0.20892506986374373
381,0.2939827913181793
382,0.1050536515450766
383,-0.4292917739604225
384,-0.2459616780880961
385,0.06210021947643035
386,-0.5297302303521825
387,1.1328210027720864
388,-0.372406864172448
389,0.7136998675922632
390,0.011937460171919614
391,0.05520151462929068
392,3.1372064659535814
393,-0.6093735184566096
394,-0.7125767215910221
395,-0.5607818766598682
396,0.27435607387226685
397,-0.35655303314992803
398,-1.1738686130391294
399,-0.6449973446270584
400,-0.2825833143078525
401,-0.1869245180680449
402,-0.07003980408724958
403,0.1720392312325684
404,0.46874646728438
405,-0.5212446236274235
406,-0.6304391019498892
407,-0.17344299653885709
408,0.9655586566528468
409,0.5922177394026995
410,-0.3622532511069733
411,-0.23362759507071446
412,0.5351039024822701
413,-0.08031165579581398
414,-0.8753760562705648
415,0.05156804165893288
416,0.1824774233531604
417,-0.1408143117967335
418,-0.0572197277696949
419,-0.20446195469043846
420,-0.3643135385683439
421,-0.1954139443326074
422,0.8887606883541264
423,0.5933779379579502
424,-0.2764759986926832
425,-0.03639939499426542
426,0.6889224551826545
427,-0.21876520270268096
428,-0.7140206396136954
429,-0.195296961005965
430,-0.39063702715564064
431,-1.1687172744604484
432,-0.8163404815992346
433,-1.3106436278339515
434,-0.3883373734828617
435,-0.5984069043804547
436,-0.6413930405370953
437,-0.3870689825256465
438,0.7375425332940517
439,-0.16776869854660598
440,0.0037378582141352344
441,-0.4878922602104231
442,-0.3370638207083868
443,-0.4027974344090228
444,0.350556357051634
445,-0.4256675404448936
446,-0.9073993421731076
447,-0.8758497616971481
448,-0.7691538515148747
449,-0.41848001755160896
450,-0.5104504912603479
451,0.2899618269450049
452,1.1390208540808595
453,-0.6993021933772963
454,-0.5834864566417981
455,0.9018550000642096
456,-0.12877974959808158
457,-0.3881381809751194
458,-0.4773235768759388
459,-0.02837774297128183
460,-0.6700243596039046
461,-0.1873496673303105
462,0.13748993954968292
463,-0.4613277871228029
464,0.4117751598167448
465,0.2778264163891649
466,-0.2951032738804517
467,-0.7296865421482812
468,1.0663585492879564
469,-0.4387373454203367
470,0.12038997976949935
471,-0.32410647819887345
472,-0.3295428538194541
473,0.7656760888387943
474,-0.2849929166161573
475,-0.21181876615581385
476,0.2622125503137738
477,0.8194275876768691
478,-1.0814562702286106
479,-0.052141906564556806
480,-0.04289154619299039
481,-0.10950610267010852
482,0.0628334965531426
483,0.13594323411082887
484,-0.31750977397855185
485,0.4389120038710824
486,0.2554274414471508
487,-0.7072385312106364
488,-0.9926702521233955
489,-0.2830276397489439
490,-0.9072195324396866
491,-0.3525116423874506
492,0.8327448784513666
493,-0.004020765899935268
494,-0.0538910232021641
495,1.1016343232555383
496,-0.20916741578399645
497,-0.3855503474999096
498,-0.3149714289606296
499,-0.7865823383176512
500,-0.4796443806729172
501,-0.9996160349370942
502,-0.5393844873196563
503,0.21316378231956667
504,-0.4014583876685954
505,0.5298116553120195
506,-0.008805021100771769
507,-0.7431949399519739
508,-0.4496720101500077
509,-0.5449313844385364
510,-0.1177483941755596
511,0.2398419304401529
512,-0.6311037328946714
513,-0.2861817195835201
514,0.020298309086704176
515,-0.06257541734643662
516,-0.5266001848509155
517,-0.12981006617077387
518,0.8480836667923195
519,0.15615282713720754
520,-0.23074156864370035
521,-0.30820152625231795
522,-0.3164154924406307
523,-0.2954614092169193
524,-0.1783262546598855
525,0.5445066433446687
526,-0.059782241820397014
527,0.5194776000249092
528,-0.6204877729241773
529,1.1116031799119774
530,-0.2803353771704136
531,-0.15975881376626133
532,0.21340051033028568
533,-0.6786528599242321
534,-0.1385184131646918
535,-0.19943255055583256
536,-0.3946271340655613
537,-0.7033449830665885
538,0.3727287409695679
539,1.1327373017493387
540,-0.14773073088035332
541,0.02015516239459772
542,0.08237730255717263
543,1.4282051875786932
544,2.849106169957122
545,-0.2918101239250279
546,-0.2010341080450595
547,-0.22074426905206276
548,0.8253809322950332
549,-0.6327279833170714
550,-0.3637414172561104
551,1.0764089978282154
552,0.07905766593772222
553,-0.7472092894664604
554,-0.3189942996975456
555,-0.06763406983020867
556,0.2888851048155355
557,-0.16878651630701094
558,0.3368828016032429
559,-0.6570468584473458
560,-0.3003502446660079
561,0.2779624866984943
562,-0.4165713419260514
563,0.6201386818262344
564,-0.062754324047366
565,-0.7359572281155902
566,-0.26472974063201243
567,-0.8207818831523273
568,0.7126377982051442
569,0.015603607903810724
570,-0.3653421898247139
571,1.1691499886985544
572,-0.4703192531116212
573,-0.5086959752269631
574,0.17752712026937167
575,0.16583455026299554
576,-0.1936571813967445
577,1.0256994796536556
578,-0.02439325565950989
579,-0.170684697774013
580,0.3828281595431484
581,2.7923635454837585
582,0.6195369352124609
583,0.08586374069479531
584,-0.17806340619282382
585,-0.7439219607536629
586,0.226802407493727
587,-0.32074372856305
588,-0.4011289465124999
589,-0.2833049387866989
590,-0.26617189122309165
591,-0.29909530601030376
592,0.9606417175243488
593,-0.4953882691317689
594,0.4249260015417768
595,-0.2702046786401265
596,-0.3949705238292244
597,-0.5100766168341065
598,0.10821286478838804
599,-0.5309694726493738
600,1.1809711833231384
601,-0.3462786222749095
602,0.2261832955272152
603,-0.441093501061597
604,-0.9458664169401124
605,0.6720304544772281
606,-0.08576815842845822
607,0.8788098672764031
608,-0.09360267296996408
609,-0.3917730548431445
610,-0.7761419637660876
611,0.8367492255175537
612,0.8694506269134166
613,-0.2932938397682672
614,-0.6118686970175155
615,-0.3145304798003591
616,0.19546721981403065
617,0.01419795199064844
618,1.2793871477144558
619,0.7607245728372842
620,-0.23380727904327955
621,-0.2400440872924888
622,0.8922240320465954
623,-0.5692066113202112
624,1.6015564838495138
625,0.7377250658261971
626,0.4418394950663912
627,-0.08622656985314081
628,0.3921868366073061
629,1.1437887914736715
630,-0.35492847482796297
631,0.3545450643391521
632,-0.009647631239792544
633,-0.7186301630829084
634,-1.251782848384862
635,1.0794787995047863
636,-0.30003557659409885
637,0.3261756533578542
638,-0.5057116450757625
639,-0.5697102275682233
640,-1.1539324078478717
641,-0.08344737832111088
642,0.1285889979344049
643,-0.3493843112979451
644,0.11739568262142674
645,0.4706311014433937
646,0.10073318170825292
647,0.6200451458922307
648,-0.38380217179325693
649,-0.16362325729940053
650,-0.9739760698426971
651,1.8794805626680664
652,-0.5484259387709356
653,0.00026302325153133854
654,0.18519045366150413
655,-0.4780384471515903
656,0.8052035126249416
657,-0.2951035293400868
658,-0.5408614121679383
659,-0.3005223217561204
660,1.821028043315544
661,-0.9340826674905912
662,0.42193067530845374
663,-0.13988018358796242
664,-0.8512759972246347
665,-0.4544804478092717
666,-0.27444774389806603
667,0.2065970024971705
668,-0.6515144348227231
669,0.1963290689027554
670,-0.14684502935972502
671,0.10360393411675377
672,-0.36328965392808144
673,-0.1937770975228008
674,-0.3254088907126393
675,-1.1541110794618683
676,-0.7176718451838016
677,-0.36692157536751935
678,-0.17158680228887854
679,-1.2892437361248734
680,0.7315431958055815
681,-0.02859912451415876
682,0.11152577204966367
683,1.5082104952014206
684,-0.4459683819009381
685,0.5530708397072132
686,-1.1407963523328493
687,-0.15328571133248153
688,1.726721379588504
689,-0.3397998490279103
690,-0.4760115030130828
691,-0.9695156343806056
692,-0.0861631151677473
693,-0.14887450282559472
694,0.3435664924621197
695,-0.0770378133468282
696,0.042441190571614204
697,0.3148757409019533
698,-0.3505554475070357
699,0.24191419010085305
700,2.03581365958434
701,1.4604965466185829
702,-0.5606875485543505
703,1.498524261923451
704,-0.34832963076248197
705,-0.7311830905259844
706,-0.2243783588349917
707,0.08257399340518982
708,-0.15862469796061
709,0.75820307945773
710,0.029609047296872817
711,-0.07019274400149905
712,-0.684964909684598
713,-0.959922305140284
714,-0.7923961045681701
715,-0.96438102331479
716,-0.4316957718968132
717,0.6152878830504297
718,0.5936246624140102
719,-0.15046935510961695
720,0.806941048123575
721,0.6859682634684585
722,0.3790724068391924
723,-0.39535013632283617
724,0.3408251084962641
725,1.902159671868731
726,0.9740767092521776
727,0.31711991111127474
728,0.2353157910924694
729,0.5501794364525456
730,-0.09474757568929636
731,1.094192512930756
732,-0.13728643374485336
733,-0.020924863730962084
734,0.2263878317309177
735,1.8857328755514309
736,-0.26876891330091024
737,-0.10683883086226767
738,0.05012694807925637
739,-0.05811356392778728
740,0.2311499107484528
741,0.06725500968677264
742,-0.5554487168694335
743,0.31021178295905266
744,-0.31576702725481753
745,-0.055131089317963886
746,7.0
747,-1.0975698482296328
748,0.2848967345551417
749,-0.020260923120378943
750,0.09261344365173432
751,1.1917720032895889
752,1.6962735175003056
753,0.12503914111162456
754,0.22834537478963224
755,-0.36258355463534186
756,-1.171077938237039
757,0.2430120026148941
758,-0.062290490666611714
759,-0.2642754444205462
760,-0.1379801555437279
761,1.536629650813656
762,-0.8822226892503547
763,-0.05973848814557463
764,0.390118086328194
765,1.3642953876062351
766,0.2452231011870162
767,-0.7952602727760241
768,1.447069335108054
769,1.4969321171391283
770,0.7255752454073493
771,0.6842940998226791
772,0.497542545317349
773,0.11120361766964723
774,0.3457963918669664
775,0.17023756383607752
776,0.040741076150130236
777,0.08543582252238031
778,0.9392728177631782
779,0.5913667431663623
780,0.3777118501080714
781,-1.1967119363969374
782,0.37005510387800616
783,-1.0748331918173126
784,-0.4866781091830786
785,1.4714195283637412
786,-0.0077133438139268
787,0.488663664841289
788,-0.02752225202666637
789,-0.6798981729195177
790,0.5719893994586154
791,0.8599288214625908
792,0.4831824245481782
793,-0.42881537373719797
794,-0.4710635779449917
795,-0.6291334820159176
796,-0.3705045803442754
797,-0.0520979453185452
798,-0.28823397155365404
799,-0.8721323738930593
800,-0.8562058590279393
801,-0.4940215782581373
802,-0.30799921751754034
803,-0.9391735348275221
804,-0.3977509262113923
805,0.06336714032365398
