,Entropy
547,0.8607943560377277
548,0.9452019749488089
549,0.9137658776494845
550,0.8893980261095796
551,0.9481731282392686
552,0.9808893105182058
553,0.9811461868856196
554,0.8881123623439818
555,0.9499567645107506
556,0.9172825026295445
557,0.8402966745645378
558,0.9305203920042463
559,0.9799580896177927
560,0.9189460314018375
561,0.9442895794064886
562,0.9670678089553612
563,0.9180022717563195
564,0.9467042561551678
565,0.9299874061953383
566,0.9682350187397669
567,0.9549168917107204
568,0.8818865139154232
569,0.9555743343805051
570,0.9836995935542142
571,0.9426867777113132
572,0.9793041898269214
573,0.954889949901791
574,0.9537715653702196
575,0.9649635522609344
576,0.881886465351814
577,0.9470807412019814
578,0.9596368664055835
579,0.9627570376139029
580,0.9058348629209828
581,0.9210441056545756
582,0.9231795685671788
583,0.981301324062012
584,0.9672655479941851
585,0.8774551452295277
586,0.914986969729985
587,0.9763788646725559
588,0.9798184885981372
589,0.9515923420908096
590,0.9467682148989914
591,0.9508849426965719
592,0.9921512464193648
593,0.9653337807594103
594,0.875701576512412
595,0.9673516640603487
596,0.9408009246290109
597,0.95470476800411
598,0.9847097723835553
599,0.9785474560875259
600,0.9656043596346665
601,0.968513220526665
602,0.9588048933498919
603,0.9490167771335768
604,0.872975297529858
605,0.968213964784529
606,0.9553234749867051
607,0.95454599559373
608,0.8215368361509837
609,0.9150611852213574
610,0.955586183440701
611,0.9421294453041625
612,0.9753316052467406
613,0.9761917900543639
614,0.9416493143843759
615,0.9815626266616783
616,0.9738029356363053
617,0.9846258519059309
618,0.956359800123597
619,0.807449820130883
620,0.9000991834600812
621,0.9858327369336316
622,0.8248093447855992
623,0.9770751419417235
624,0.9843986214665271
625,0.9866933960696355
626,0.8793353796859212
627,0.933736822537398
628,0.7989148941217902
629,0.926531054939879
630,0.94827404851529
631,0.9141289715677964
632,0.9812182312671468
633,0.9364329671543424
634,0.9839726924343234
635,0.9195305416769018
636,0.9793739250447678
637,0.9884393721860848
638,0.9883602901979339
639,0.9834929406626597
640,0.9848014845569507
641,0.9894307335858176
642,0.996562629400355
643,0.9925282044129512
644,0.9837736185739546
645,0.8413403592267238
646,0.9721856537422185
647,0.9764322464927649
648,0.9769012572671
649,0.982678527525452
650,0.9789257048492715
651,0.9710638893716331
652,0.9934861711688633
653,0.978810376410142
654,0.9574917373046711
655,0.9658137212789585
656,0.9746804164651458
657,0.9598375874190391
658,0.84601068935027
659,0.8208318919812411
660,0.9767458545458124
661,0.9876705214141214
662,0.7587624320125353
663,0.9411091296668893
664,0.9822967718301575
665,0.9662281074245341
666,0.928864248724932
667,0.9318340201468426
668,0.9053119842794194
669,0.9431453673455225
670,0.9879910784434861
671,0.8290808000787512
672,0.8935196500780712
673,0.9921886610498997
674,0.9558388736267599
675,0.9907319909189526
676,0.9779020023155002
677,0.9755819791437176
678,0.8935292686580912
679,0.9724712367629064
680,0.9401390928974226
681,0.9729248107485312
682,0.9409417223340043
683,0.8446010676015013
684,0.9594934611365386
685,0.990452149301352
686,0.9321471496197581
687,0.8947321336407043
688,0.9820233381217361
689,0.9012365207961416
690,0.9943019817603683
691,0.9796201108455157
692,0.8552667198980105
693,0.9659087948578174
694,0.9615585896731206
695,0.9088155191132278
696,0.9897947129676902
697,0.905567432526348
698,0.9595950860282995
699,0.9829391489331317
700,0.9047965879567069
701,0.8943209485705769
702,0.9223983842401194
703,0.9481930577395629
704,0.9460507870778779
705,0.895127773398345
706,0.9901957825374218
707,0.9678260607361454
708,0.8969365000210271
709,0.9762916484721803
710,0.9094744835358851
711,0.9726122043090563
712,0.9661142251527991
713,0.8645403589697039
714,0.9588480466824899
715,0.9307400019228985
716,0.9657148667698926
717,0.778708114472619
718,0.8228691270658407
719,0.8969372986750143
720,0.8266472184783279
721,0.798598889850379
722,0.7786514292871173
723,0.7790974223656554
724,0.9199637522443954
725,0.9682192899491248
726,0.9805562583603059
727,0.8626356030197827
728,0.9161783998427725
729,0.8454322752068028
730,0.9099207187535626
731,0.9060314045166894
732,0.8920811551278794
733,0.77595054973917
734,0.9183641074725123
735,0.8902639850044195
736,0.8550850666786453
737,0.7926547833205756
738,0.959013807085702
739,0.8720276755024147
740,0.8589713793903629
741,0.813271009481679
742,0.9378347092883476
743,0.9896538025684324
744,0.9072371821832766
745,0.7657383208402838
746,0.9229870787947053
747,0.9215933226602618
748,0.9336177551677517
749,0.9165347714427633
750,0.8109134887133195
751,0.9247862540419215
752,0.7821768211462817
753,0.976447581979868
754,0.5420489423138871
755,0.8320684815788743
756,0.9386866893092874
757,0.8703349470085896
758,0.851096422548942
759,0.9357786685744777
760,0.8342819570954715
761,0.9999999999999999
762,0.9479324340423684
763,0.939316187126373
764,0.6196654759282342
765,0.9911364082734305
766,0.8640222392474314
767,0.9503294621345965
768,0.9630715076909327
769,0.9816143250556929
770,0.792718389302948
771,0.5473180141126041
772,0.6013900902069486
773,0.9029969188080323
774,0.5379952132434559
775,0.9285510219547132
776,0.7192677674285332
777,0.9762783726935226
778,0.8779636122451396
779,0.8206831283557764
780,0.9711739052108953
781,0.9700045499461222
782,0.941052002996338
783,0.9324632797984503
