,laplacian
201,-0.1701410546725538
202,-0.13973907340315933
203,-0.09069846327513972
204,-0.18835477015980293
205,-0.1336511565480087
206,-0.1554161547790511
207,-0.17548641556494646
208,-0.12107447124890232
209,-0.17016471374281175
210,-0.20892185303347707
211,-0.11377899907754616
212,-0.1266904684323376
213,-0.09159299382118573
214,-0.17619542408980876
215,-0.1260983983273606
216,-0.017284543906901338
217,-0.17388592859609586
218,-0.1148195457724624
219,-0.10259314452114053
220,-0.103576212084175
221,-0.1437924825159488
222,-0.1300310864893584
223,-0.2760953255661889
224,-0.13941548391058545
225,-0.16074758684051035
226,-0.16888309576830318
227,-0.1648368080521062
228,-0.048362029164975236
229,-0.11273172938473287
230,-0.06670572016577468
231,-0.21255116123398185
232,-0.09788596603779676
233,-0.2441408919543004
234,-0.19227458279233545
235,-0.2220520739829001
236,-0.17459076225654202
237,-0.17481963413589946
238,-0.2456819489773719
239,-0.2255378166950743
240,-0.1429333599027901
241,-0.18887524684522286
242,-0.119160050955289
243,-0.18284908720139328
244,-0.12454953610509804
245,-0.21302521600807975
246,-0.12646558751796808
247,-0.12240405993213176
248,-0.14869196436608387
249,-0.11630149532161567
250,-0.1697383785114999
251,-0.2414560407306468
252,-0.21413959346680567
253,-0.1771704352012261
254,-0.2602325050621077
255,2.2736188113765623
256,-0.13957020362420786
257,-0.031462827235080426
258,-0.14039531115712714
259,-0.052358065186836035
260,0.08515280130675103
261,-0.07181358168842927
262,-0.2197865362105821
263,-0.21105946961846164
264,-0.168536431769789
265,-0.19735932477867327
266,-0.15797529371282476
267,-0.13120062347074685
268,-0.20733467070858105
269,-0.1757974669090679
270,-0.08667061490181031
271,0.2589621565486168
272,0.028742457298346624
273,-0.012531346543736312
274,-0.1819955156022109
275,1.9364364467158584
276,1.7882146832409098
277,-0.17180829728312558
278,-0.13737545634324885
279,1.5639547549620758
280,-0.04314136027920083
281,-0.2252641038824918
282,-0.2392794376224999
283,-0.013668598305328614
284,-0.11611057093110032
285,0.16330568571936946
286,-0.2797425640169981
287,0.01810408040226448
288,-0.13746351397042034
289,0.6002472771794229
290,-0.12806713681025206
291,-0.10588260574408892
292,-0.09516335245334033
293,-0.06177877060837
294,-0.2026786425494216
295,-0.1919780788141004
296,-0.18024231646884425
297,-0.11498239589021615
298,-0.1614479821032839
299,-0.21860081062896647
300,-0.014752454447470094
301,-9.48849093509868e-05
302,1.5957151421867295
303,-0.008339645310954873
304,-0.1930988937110209
305,0.0371465397607883
306,-0.09171610841479157
307,-0.1547200200098395
308,0.041407547492740254
309,0.11909560182765265
310,0.4729709810883162
311,-0.20724866345530252
312,-0.11000394515344976
313,-0.11303248427716894
314,-0.180851189642079
315,-0.07028149387831609
316,-0.10904896230278076
317,-0.19320552022284213
318,-0.1978155813926737
319,-0.10218445262572874
320,0.05797169701122209
321,-0.0788652514184937
322,-0.1683779014114237
323,-0.14508392256063132
324,-0.24214894635760065
325,-0.2306394204499826
326,0.02464817422331793
327,-0.16501191159389042
328,-0.17058437442788962
329,-0.17764319488655445
330,-0.17817891073259282
331,-0.0006508904063693213
332,-0.12919714044694713
333,1.1358267003480704
334,0.19859410081754927
335,-0.08390398451547282
336,-0.2316710994200652
337,-0.23813226788074
338,-0.16707796584445245
339,-0.21484265101377564
340,0.05004154723457508
341,-0.17868408277533834
342,-0.14325144591202232
343,-0.09555791945455072
344,-0.12904569548945766
345,-0.1347553172878918
346,1.5147653433976318
347,-0.1722057501361146
348,-0.18913177188497385
349,-0.14505854679191754
350,-0.2227400172589841
351,-0.04822289057073138
352,-0.07637276460820569
353,-0.18530633238227776
354,0.0543322728241255
355,-0.15334159712381432
356,-0.18372943383562834
357,-0.10519714592762193
358,-0.07383907686544461
359,-0.17870467309732874
360,-0.02849623509412415
361,3.976177304248541
362,-0.2718141150802595
363,-0.1800147299576183
364,-0.2298246904361254
365,-0.26771653209989554
366,0.4593476238870682
367,-0.13982423583621548
368,-0.20977066362085395
369,0.09798387269453718
370,-0.1839570317486473
371,-0.1569243545988272
372,-0.16519333002778552
373,5.035385392305344
374,-0.042216327135191946
375,8.738791097226851
376,-0.19241748764996428
377,-0.07896763683708069
378,-0.18202664429081586
379,0.20187453039356332
380,0.07682220407210208
381,3.024821051528036
382,-0.013676220910303714
383,0.0369511326490345
384,-0.17226625544391447
385,2.8202854813776894
386,-0.09281429764107886
387,-0.1856787324234561
388,0.03991960266587699
389,-0.12166834829525985
390,0.10991038532133728
391,-0.1287910849808257
392,0.3011831599152493
393,5.953819602578808
394,-0.2500556333749845
395,-0.18423868355329687
396,-0.09967631526007964
397,0.008262641501845995
398,-0.13712761713363752
399,-0.19540945382567354
400,0.16116400006522774
401,-0.12597245071304586
402,0.23371688820880265
403,4.92191612562129
404,-0.16871707493467927
405,-0.14311967397069542
406,0.5758313935907202
407,-0.1707790856481728
408,-0.0026222228010902085
409,-0.06859213953686978
410,-0.21941176030418846
411,-0.15934236928371345
412,-0.16950261913462655
413,0.2551799382136373
414,-0.17992043143074715
415,-0.2477638536997348
416,-0.20290206387186505
417,-0.2185437583967073
418,-0.2582351901546833
419,-0.1400045282707111
420,-0.08242751423375314
421,-0.054710700771583375
422,-0.011503104459740614
423,-0.10708431931377246
424,6.798472392241798
425,-0.15350459804786434
426,0.6353049162549962
427,-0.08736284726802195
428,-0.13216300328396047
429,-0.09780557878062604
430,1.2405400671520381
431,5.57366839250915
432,-0.18320456374138008
433,-0.15248146675052324
434,0.941397258521502
435,-0.08112450693935877
436,-0.23593901643367
437,5.100908346305995
438,-0.1297364913798851
439,-0.20111862498935384
440,-0.24483782398036316
441,-0.13409578771874167
442,-0.18984634602475914
443,-0.1412584768788406
444,-0.19735379068008269
445,-0.22178737286644967
446,-0.17083900409825273
447,-0.1833401296812477
448,-0.21951371204812772
449,-0.21297975463879126
450,-0.0894043291729707
451,0.004551506225377415
452,-0.1859156188584468
453,-0.19348548104590235
454,0.03871130644227383
455,-0.12323489012260215
456,0.11884815693606166
457,0.7329525240779083
458,-0.10293625167317352
459,-0.1568484004194105
460,-0.17079704741154236
461,-0.18248085044824772
462,-0.10562512684896974
463,-0.2016456258271289
464,-0.1339381686816804
465,-0.10065427697486028
466,-0.1509905509126832
467,1.6276870536663748
468,0.05005010869849424
469,-0.1937074953058866
470,-0.1300556945190503
471,-0.1900401742335764
472,-0.09538675033239218
473,-0.142437391389375
474,0.17276030610527268
475,-0.0926985116849584
476,0.021156333892246876
477,-0.19532430805915804
478,-0.21445871580841225
479,-0.16756616357020765
480,1.5286910822621784
481,-0.17445992094689786
482,-0.15187960221378993
483,-0.12926802686314584
484,-0.2025802202642334
485,-0.14525875358004195
486,-0.06844679441881855
487,-0.12358681380745774
488,-0.21085327494875844
489,-0.16796745008292344
490,-0.18865033047632054
491,0.12808990121559072
492,5.507742733136069
493,-0.14498814183665593
494,-0.1857551818989252
495,-0.1413011102241855
496,-0.09490174050093778
497,-0.185714522404489
498,-0.17250275421370725
499,5.180335284518853
500,-0.16962443089712748
501,-0.14237435454423195
502,-0.13971743124879835
503,-0.1757457373038694
504,-0.13865432410988146
505,-0.137147664384745
506,-0.06370807331438393
507,-0.20981334389549133
508,-0.13606616079992045
509,-0.08051462278751598
510,-0.0072187847106687094
511,-0.044337948463828526
512,-0.1756640625650493
513,-0.14892857514128002
514,-0.1400979441392316
515,-0.23146816387224456
516,-0.12281686538578712
517,-0.0587143488260805
518,-0.1001833267605116
519,-0.09658298111901964
520,-0.15857226467220392
521,-0.05531938442717228
522,-0.13597691770720588
523,0.08103397009602252
524,-0.1591034637956854
525,-0.22239538428632247
526,-0.14951154643766235
527,-0.13758936385360487
528,0.12688379271443265
529,-0.058270852522740835
530,-0.07818818292078844
531,-0.11240017309800307
532,0.08689645375258467
533,-0.15729883997830613
534,-0.22839497287051325
535,-0.17733858683040676
536,-0.14951154643766235
537,0.18500584317192506
538,-0.15619151895427275
539,-0.2278728039283689
540,-0.22303612764816005
541,-0.17131135899737668
542,-0.2159614755753632
543,3.5356626002264497
544,0.0261499538567536
545,-0.17910926978972272
546,-0.2079623020410576
547,-0.10606815630427843
548,-0.22329070681846472
549,-0.2354904581276874
550,0.1980429385043948
551,-0.18697594753906388
552,-0.1274571548525492
553,1.0957710388714978
554,-0.12292598720514135
555,-0.0066430787469054465
556,-0.2289332922526252
557,-0.16633296095712402
558,-0.16280163945451634
559,-0.2821282950808545
560,-0.15479098398648775
561,-0.06331131163057435
562,-0.2137202954165653
563,-0.18321702826202654
564,-0.18550644715846887
565,-0.10356318223523048
566,-0.21910579138379632
567,-0.10705011075854687
568,-0.042585758338295004
569,0.16186564797483324
570,-0.21209925522171874
571,0.3272144683016058
572,-0.14407211322827596
573,-0.13387425314341886
574,0.1203940635609924
575,-0.020275342575174157
576,-0.12936113307377256
577,0.008407121521928221
578,1.5652162507729812
579,-0.2196514010451828
580,-0.20924087359497034
581,-0.06426800075173761
582,-0.03108172764123715
583,-0.11526736826300076
584,-0.10363050077535182
585,-0.17685045209525235
586,0.6153970654853714
587,-0.08131364017361976
588,0.1152111930149121
589,0.4149573390305295
590,-0.19504654777591235
591,-0.1291042419816352
592,0.635495972912013
593,-0.21909587283498966
594,-0.09036568436982473
595,-0.2725548505824845
596,-0.2373550169393398
597,-0.20009779019763568
598,-0.16178930536136832
599,-0.28011223535820784
600,-0.23714064468960536
601,-0.20416225894034554
602,-0.2219706948138283
603,-0.16159469167772744
604,-0.20666410144804725
605,-0.17100595739265076
606,-0.2439528294463279
607,-0.14041727216414404
608,-0.20223206326247656
609,-0.16220802974326992
610,-0.1753522696245104
611,-0.12950745188291055
612,-0.1247617590754208
613,-0.25983950851195986
614,-0.15583526965058725
615,-0.1299608421449625
616,-0.2366716129129029
617,-0.1910260928540716
618,-0.19939086149042784
619,-0.14346099027664888
620,-0.1648960046587082
621,-0.1300320047170089
622,-0.21067149959888587
623,-0.1928797867887838
624,-0.2595750622074157
625,-0.2405210810598548
626,-0.15113600354174406
627,-0.15766827635974154
628,-0.23272902975874954
629,-0.2609635317060143
630,-0.1295616795640221
631,-0.15481439992297952
632,-0.22188606979564712
633,-0.1857562056522881
634,-0.1836565462523299
635,-0.19732863903057096
636,-0.20292817593559329
637,-0.19503857167194905
638,-0.23408389533686194
639,-0.18289734406396832
640,-0.18495816640698415
641,-0.1473775034758477
642,-0.20280970161541093
643,-0.09245192052218508
644,0.5321397370494021
645,-0.15107604882635794
646,-0.2396345379550445
647,-0.12234387058030124
648,-0.1764491797256595
649,-0.18215830582750692
650,-0.16091510165161202
651,-0.13385820069413026
652,-0.2381376768145817
653,-0.19595488482039108
654,-0.13918514616206007
655,-0.19048968156077564
656,-0.15581832765085718
657,-0.16892349986130162
658,-0.09966472474529978
659,-0.0975347448076382
660,-0.21268417077040425
661,-0.23022697176195545
662,-0.05992406037150597
663,-0.179712495846784
664,-0.12481125653691676
665,-0.2412316286024663
666,-0.17251632882292944
667,-0.1990895019755631
668,-0.16876399405970294
669,-0.10490472185985276
670,0.2993074087196473
671,-0.15401655708104114
672,-0.17499603482092
673,-0.20359932127337385
674,-0.19177221955699206
675,-0.20026251785616456
676,-0.2336894747437153
677,-0.093619016691433
678,-0.18329883396783947
679,-0.002595663813260249
680,-0.16166142599743394
681,-0.20805957080105966
682,0.24555344763682266
683,-0.16196273703569974
684,-0.21740399735596827
685,0.0037156949575475468
686,-0.036368445144576426
687,-0.18183206269500024
688,-0.15971563976130454
689,-0.14654661788024378
690,-0.18648882897319127
691,-0.2035361415081588
692,-0.1424593747618388
693,-0.051961231685525335
694,-0.13104518016651873
695,-0.16997949450199465
696,-0.22592649104881285
697,-0.1944071711440455
698,0.6774289512046546
699,-0.14263781365835476
700,-0.2170265210895916
701,-0.16314182505939012
702,-0.11378949139799065
703,-0.21896577748070525
704,-0.18714248271233333
705,-0.15228339609175387
706,-0.07825810414729109
707,-0.10526075704106697
708,-0.16771713370785696
709,-0.09854155103089847
710,-0.19764059625662891
711,-0.16997934381524674
712,-0.166678029675013
713,-0.21410474664949672
714,-0.2342829949655157
715,-0.16201184554287804
716,-0.022278597811970342
717,-0.1271916016606676
718,-0.18545176728520152
719,-0.06096939184747033
720,-0.16311352766644496
721,-0.07290902111781834
722,-0.2804942765755858
723,-0.20267512658091166
