,laplacian
212,0.2793215696172784
213,-0.34445222179650103
214,0.11645996255563845
215,0.1515961272550801
216,-0.3316369211278354
217,0.09821272807135573
218,-0.8529225524166946
219,0.3939689027813645
220,-0.13224922703932385
221,0.3492341721933938
222,0.4765320998860371
223,0.0448921486152018
224,-0.3865776195733807
225,-0.3849599933970224
226,-0.8269561480236582
227,0.07557769382829438
228,-0.057853931847012666
229,0.003280642198179473
230,0.5695974768040211
231,0.21042895940677056
232,0.3130180343963999
233,-0.34080222172720115
234,0.04961545214791327
235,0.4414373006802725
236,-0.6750508619400704
237,-0.05170445434379975
238,-0.07661807572125802
239,-0.5897185434062495
240,0.5520269109761571
241,-0.6332676096091898
242,0.375532410959333
243,-0.3730001902328944
244,-0.3100457393803103
245,0.41555912961101416
246,-0.04229455574296026
247,0.7334632650848995
248,-0.9150876796679616
249,0.9973496110454699
250,-0.3121198533949977
251,0.6596165487961896
252,-0.3135386532686204
253,0.4583581807746551
254,0.9820090201099184
255,-0.3455238855000974
256,-0.11526400768234693
257,-0.4858173884200739
258,-0.8739638339069453
259,0.6710865349345333
260,0.5642277479712949
261,-0.2302744198362239
262,0.17933725843004086
263,0.5077176243122283
264,0.017915229070881583
265,0.2055175341435091
266,0.3154437889653947
267,0.6321125141126609
268,-0.6211827367710443
269,0.4821006014963729
270,-0.03284313955954726
271,0.09889054188565016
272,1.3866901504280236
273,-0.2070571149479904
274,-0.3080779380589669
275,0.7917725865062483
276,0.05274247944589958
277,-0.0706011041043078
278,-0.4436779894413269
279,0.4109439895726179
280,0.2498404560104687
281,-0.3764321884734184
282,0.982030356606882
283,0.25367528177848103
284,-0.27401667536157925
285,-0.4783583356512279
286,-0.4588940879897245
287,-0.3408277455381142
288,-0.14502849181715968
289,-0.08956591475706363
290,-0.7235677664219332
291,-0.7567476171109686
292,-0.256974225173142
293,1.6168817769121455
294,-0.22637706041639225
295,0.6801705700037428
296,-0.2754613654781015
297,-0.5845596638762609
298,0.30862919518577736
299,-0.4042198514963008
300,-0.13937845151218314
301,-0.44414202945648573
302,0.1985175219988707
303,-0.03610748277477452
304,0.3455935375392601
305,0.17839808968905485
306,-0.42327304052020864
307,0.5211342963048107
308,-0.2427704048629281
309,-0.286749852427556
310,-0.11743717717288893
311,-0.4563041403206153
312,-0.05187201767209754
313,-0.7670908862575986
314,-0.4495229866108705
315,1.2124536760378877
316,-0.06743902826686668
317,-0.40924600536365385
318,-0.4593475994188022
319,-0.8870301809014898
320,-0.3139414510186511
321,-0.5044444854386473
322,0.554257638187394
323,0.36111546099108205
324,-0.4177514393212569
325,0.863624763166032
326,0.4379564422624801
327,0.6402847308425281
328,-0.7004296804740711
329,-0.34492668237704466
330,-0.2974015923312889
331,0.2475427496158095
332,-0.4498361599126201
333,-0.06317564206262227
334,-0.014076333514634269
335,0.28394118422795434
336,-0.06515753458015575
337,-0.1255838725619088
338,-0.014346199618941931
339,-0.5179821643733477
340,0.2765592011641722
341,0.5973117546331113
342,2.4107596725685565
343,-0.09731530994999936
344,-0.31068172583484244
345,-0.3338240584973142
346,1.4694052661064814
347,-0.06992884853637514
348,-0.2190144596748332
349,-0.03244910076963385
350,0.005001591919923817
351,0.3828615893073504
352,-0.3624271340898352
353,-0.3119448685730309
354,0.3841339916268841
355,0.06094784384737649
356,-0.2009354829375372
357,0.2766847855910902
358,-0.3937007910922672
359,0.3192544504145315
360,-0.5301270463948058
361,1.8850211603160691
362,-0.14868369534713388
363,-0.08190601328961426
364,-0.4704861447730126
365,1.904767831261864
366,-0.2798802649954284
367,-0.29248147631568383
368,-0.4007843671437448
369,-0.3149186518966996
370,0.40479524214856105
371,-0.21640877406802725
372,-0.5296766985773727
373,-0.7274187921107431
374,0.1531533822995625
375,-0.38443628626781895
376,0.22841344188479934
377,0.2947508036798672
378,-0.0645094969167031
379,-0.1986902786068315
380,0.28539713982286785
381,0.10282837525043154
382,-0.4288655142713221
383,-0.23687212969834776
384,0.060381429105578775
385,-0.5188746819016866
386,1.175996590185417
387,-0.3559652007885511
388,0.7684939846440193
389,0.002843443479454339
390,0.053195722506048135
391,3.2195674380317065
392,-0.6106879234163481
393,-0.6819175040496049
394,-0.5744799504882979
395,0.29775066598712857
396,-0.3714558501350522
397,-1.1655477523122573
398,-0.6596019986178814
399,-0.2804855652113971
400,-0.1883205607929727
401,-0.08215939147037388
402,0.16326543651978476
403,0.4597731661537142
404,-0.5056366154941557
405,-0.6249903778571927
406,-0.18543469880477065
407,0.9603828007362064
408,0.6070853493219663
409,-0.3702677332098192
410,-0.2557313370571607
411,0.5211092452439897
412,-0.07996707943384465
413,-0.8659711003454298
414,0.033475692296456264
415,0.187042074405528
416,-0.1356244032716047
417,-0.06270029293305787
418,-0.17685359955648386
419,-0.3709114577890441
420,-0.19496222126808727
421,0.889828758982105
422,0.5312877295953713
423,-0.2657145624928021
424,-0.04245770313986322
425,0.6975562199008221
426,-0.1877657232846562
427,-0.7150934451814565
428,-0.19010443475805824
429,-0.3912559666186464
430,-1.1369753058710579
431,-0.7990094416317335
432,-1.2795845448764334
433,-0.3897744728146624
434,-0.6041901053711004
435,-0.6478709635718697
436,-0.39346789401047816
437,0.7306218802319631
438,-0.1556242732414652
439,-0.003761241666737344
440,-0.4780778194830205
441,-0.32191587196997834
442,-0.4061872480264351
443,0.34885192755665473
444,-0.4253051086380943
445,-0.9025676982624844
446,-0.8789892052775061
447,-0.7697251786524986
448,-0.4137738904961832
449,-0.530455234018715
450,0.2848973005652313
451,1.1577970128870865
452,-0.6897087286005688
453,-0.5865732789588557
454,0.8759095556032447
455,-0.12844774913920465
456,-0.3912047916303476
457,-0.4926802212757835
458,-0.04590831619605383
459,-0.6825795296154744
460,-0.1682047948648161
461,0.13557105024380622
462,-0.4638634681285812
463,0.4309528415178269
464,0.2614349166713749
465,-0.32354895156056035
466,-0.7224022478604136
467,1.03774373873165
468,-0.44537866182839503
469,0.11369867237812398
470,-0.32658761585875545
471,-0.30488339407596005
472,0.7642205124828545
473,-0.2819139353799541
474,-0.2155905921363899
475,0.2574549429806397
476,0.7781503604507163
477,-1.0631876454735156
478,-0.05196454789872997
479,-0.03470931760073152
480,-0.1124519687539864
481,0.06027696810731609
482,0.11809414827213224
483,-0.3390239007049631
484,0.436735761466041
485,0.2400441895020817
486,-0.7342835457915389
487,-1.000062657369924
488,-0.29728806203475056
489,-0.8895724018456383
490,-0.3529028510830972
491,0.8042415781747738
492,-0.025016016228890974
493,-0.048129725756362124
494,1.1209075739916297
495,-0.20932900299448734
496,-0.3773452641066997
497,-0.31298134463991434
498,-0.8153177797897084
499,-0.4537335981498806
500,-0.992344161089784
501,-0.5260869729221962
502,0.2303632472482213
503,-0.4063165715281896
504,0.5305414816389963
505,-0.11614804033728587
506,-0.7538969970048629
507,-0.4493752103793417
508,-0.5500895178490978
509,-0.13075356691190948
510,0.23780392423506916
511,-0.6383181455522977
512,-0.2875236079708029
513,0.0061822940303575815
514,-0.07618873996452853
515,-0.5328554327806264
516,-0.1444186425418626
517,0.8569691097504112
518,0.16327752250548966
519,-0.1871843927014165
520,-0.3077060364089066
521,-0.3237891977735752
522,-0.29401495662524185
523,-0.20016409147228734
524,0.5306167043018724
525,-0.05971042816980154
526,0.530588979760775
527,-0.618639548843066
528,1.198414469319098
529,-0.2539242743651029
530,-0.16024127220012105
531,0.20626723688063853
532,-0.6637948836175862
533,-0.15083048722901676
534,-0.11863453151197285
535,-0.3874268549743035
536,-0.7585688450548689
537,0.3764192188615426
538,1.1116683746824223
539,-0.17160423928029106
540,0.026796842835909995
541,0.09522550100216047
542,1.244622475924458
543,2.861629505059238
544,-0.291303455292323
545,-0.15399918404923224
546,-0.22080734774853275
547,0.8532267819324868
548,-0.6554060493603879
549,-0.3824621904843
550,1.071986545492046
551,0.09771899265057203
552,-0.7381904607100469
553,-0.31773087339393397
554,-0.0767056046426915
555,0.2999952821573686
556,-0.17581575153780513
557,0.3619248021387391
558,-0.6451608985227221
559,-0.3056171433193386
560,0.2731266644304284
561,-0.41105901299407305
562,0.5812499451047967
563,-0.06303019762988357
564,-0.7339048471965909
565,-0.2721555582626482
566,-0.8741269380097548
567,0.7755726211930697
568,0.05570509627529824
569,-0.3799754348611529
570,1.1914063304586135
571,-0.445067009065334
572,-0.5013470510102142
573,0.18156674750763047
574,0.18103649035915306
575,-0.1967265571937305
576,1.022408809185409
577,-0.019825864054214118
578,-0.16346722095315944
579,0.38016624457189385
580,2.8032489071545204
581,0.6183612233321314
582,0.09938266402201062
583,-0.17977238141999416
584,-0.7360318388045402
585,0.2174383894378141
586,-0.33764491570591715
587,-0.41050809337215505
588,-0.2951147906587777
589,-0.2601329394717813
590,-0.3048853965217802
591,0.9604899794045392
592,-0.5176800260229191
593,0.41810986597502586
594,-0.2729593464404085
595,-0.3958198870626618
596,-0.4909024416472629
597,0.11740213147414055
598,-0.5270934389999925
599,1.136856816868717
600,-0.3447161401713324
601,0.2296857694559779
602,-0.42779466183363735
603,-0.9228009743743362
604,0.6688531838381764
605,-0.0959909590168044
606,0.8847355019121421
607,-0.0877060008068564
608,-0.4045746721287381
609,-0.8001096047317731
610,0.8703169421773979
611,0.8997982648867986
612,-0.2571876634386781
613,-0.6235267612581521
614,-0.3161581964594131
615,0.1983126687379828
616,0.022016529859473968
617,1.1942190817085765
618,0.7540356267068242
619,-0.21919574982089335
620,-0.2508742243704781
621,0.8940576627268981
622,-0.5743789906554366
623,1.5817302841162508
624,0.7475609587480585
625,0.4131911287649562
626,-0.07930001467594397
627,0.350989155479738
628,1.1192278370122262
629,-0.3558274424416629
630,0.3585696494296415
631,-0.002179981950304298
632,-0.7288328648077518
633,-1.2330577846524429
634,1.0458953334290944
635,-0.2994914302737891
636,0.3693574565773029
637,-0.5014412631390406
638,-0.5566861864295516
639,-1.1183014117131105
640,-0.08801674020036271
641,0.1176421742949368
642,-0.32697921512739725
643,0.13335467354740246
644,0.5059390762852388
645,0.09322946583293956
646,0.6244792592326188
647,-0.3620993197808751
648,-0.17013477880436073
649,-0.8802853700341474
650,1.9324595485499516
651,-0.5278608514482551
652,0.008102293241694238
653,0.1915284626506024
654,-0.4512508981049972
655,0.7959992059967338
656,-0.29940975669340564
657,-0.539519893230142
658,-0.31770952103845035
659,1.8659901201066291
660,-0.9004451788858145
661,0.4000036201061664
662,-0.15420006409911294
663,-0.8798325555958253
664,-0.458152142875534
665,-0.2693533678355894
666,0.1903118512349493
667,-0.6627474866440999
668,0.17202691568287512
669,-0.14374153520872515
670,0.10396704841707784
671,-0.3491488637355177
672,-0.1912676757194875
673,-0.31144815366013034
674,-1.1386428470700642
675,-0.7085112225649693
676,-0.3901947018397813
677,-0.1705312906319297
678,-1.1859584153457936
679,0.6862269473553481
680,-0.021272137191319197
681,0.11038761502262884
682,1.5084391574259828
683,-0.4205960484543294
684,0.5364264922741904
685,-1.1534557961106768
686,-0.15499781993043188
687,1.669498374979261
688,-0.3352045721610705
689,-0.5048237197686725
690,-0.9706758606761724
691,-0.10344007788178533
692,-0.12740495655016676
693,0.343423451806438
694,-0.07111708010422474
695,0.030180995269967613
696,0.33752618318169925
697,-0.3534275985856218
698,0.2547985939647365
699,2.046063159271037
700,1.5066063121711208
701,-0.5658038224421627
702,1.466552892170077
703,-0.3431570368972875
704,-0.7143800073847132
705,-0.2255496928108009
706,0.07033794888477192
707,-0.15887437831962076
708,0.7675216003589149
709,0.02574448948921519
710,-0.07452702883911763
711,-0.6564619557185153
712,-0.9288138461841886
713,-0.7562812914871025
714,-0.9464059715117266
715,-0.4005686225046373
716,0.6588219559257695
717,0.6020288593540639
718,-0.14736574116035364
719,0.7819872772919785
720,0.7565988277600169
721,0.4223073617042636
722,-0.3963345123162757
723,0.32417604747425155
724,1.8858970921925533
725,0.9421854810711614
726,0.3205680693703188
727,0.23338010077451826
728,0.6108418585270629
729,-0.10835610934608918
730,1.0632705091982926
731,-0.13622034008580866
732,-0.030213800859569512
733,0.21518308603856
734,1.9420253588991403
735,-0.2825550625778208
736,-0.1118492302050887
737,0.0454195721426968
738,-0.060861717405210035
739,0.2522948270983129
740,0.06712646599934267
741,-0.5515710221475727
742,0.29036390923680355
743,-0.31342265703342564
744,-0.07190855205817318
745,-0.4466854313938758
746,-1.0970861755535095
747,0.2978278776297961
748,-0.033127479356020326
749,0.11008120898460458
750,1.2366102700516055
751,1.6364758310630112
752,0.1142554522964858
753,0.2553991736322627
754,-0.3427869930026273
755,-1.3037396814499715
756,0.2334193104042173
757,-0.0695844464125173
758,-0.2557424652375385
759,-0.1393972170972107
760,1.7612449603777935
761,-0.9015619017979544
762,-0.04751147058779071
763,0.3815584714123428
764,1.4165682190821425
765,0.24196577320327994
766,-0.7052215609579943
767,1.3546153187794592
768,1.490786098371953
769,0.7611317708630694
770,0.6435270415777651
771,0.4973467104204807
772,0.1131364569683601
773,0.3689760195306981
774,0.15560091508709328
775,0.045506693498206775
776,0.1083492102099415
777,0.8292873363480671
778,0.6169862378516731
779,0.4176628646160594
780,-1.1312978941056941
781,0.3865523085790089
782,-1.0606156959114987
783,-0.4688164387649082
784,1.4265928522222664
785,-0.003912376125758753
786,0.4712137466634333
787,-0.08505735555089879
788,-0.6588270364960436
789,0.5064780154326379
790,0.816753153146379
791,0.4774571852999657
792,-0.45730165776039505
793,-0.4933535526518451
794,-0.6461707438249399
795,-0.3708287211733368
796,-0.04905942635796154
797,-0.2900087246946355
798,-0.8037156450609165
799,-0.9350765750830072
800,-0.5207230457675863
801,-0.307138969499088
802,-0.96501999553386
803,-0.39311345958562827
804,0.050052527489830204
